GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,AL1BE001,AL1BE002,AL1BE003,AL1BE004,AL1BE005,AL1BE006,AL1BE007,AL1BE008,AL1BE009,AL1BE010,AL1BE011,NAME_M,ALW1M001,AL1BM001,AL1BM002,AL1BM003,AL1BM004,AL1BM005,AL1BM006,AL1BM007,AL1BM008,AL1BM009,AL1BM010,AL1BM011
"G4500810","2015-2019","SC",,,"South Carolina","45","Saluda County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45081",,,"Saluda County, South Carolina",45714,1837,101,79,320,110,118,178,152,132,167,480,"Saluda County, South Carolina",4368,242,58,46,112,65,67,112,106,70,93,128
"G4500830","2015-2019","SC",,,"South Carolina","45","Spartanburg County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45083",,,"Spartanburg County, South Carolina",52332,34249,1151,2961,4166,4288,3870,2774,1889,2314,6925,3911,"Spartanburg County, South Carolina",778,1057,262,410,488,522,544,415,339,345,655,470
"G4500850","2015-2019","SC",,,"South Carolina","45","Sumter County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45085",,,"Sumter County, South Carolina",45661,14794,746,1254,1691,1412,1609,1344,826,1211,2876,1825,"Sumter County, South Carolina",1912,932,228,330,339,337,443,297,191,313,430,285
"G4500870","2015-2019","SC",,,"South Carolina","45","Union County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45087",,,"Union County, South Carolina",41186,3629,170,374,375,476,323,164,209,306,552,680,"Union County, South Carolina",2716,311,76,153,147,160,137,70,88,122,154,171
"G4500890","2015-2019","SC",,,"South Carolina","45","Williamsburg County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45089",,,"Williamsburg County, South Carolina",32485,3431,234,314,301,277,188,166,223,176,604,948,"Williamsburg County, South Carolina",2984,316,136,162,123,121,91,83,133,103,158,206
"G4500910","2015-2019","SC",,,"South Carolina","45","York County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US45091",,,"York County, South Carolina",65361,28354,877,2583,3845,3708,2786,2686,1533,2429,5784,2123,"York County, South Carolina",1426,1014,267,433,478,517,415,439,349,408,629,308
"G4600030","2015-2019","SD",,,"South Dakota","46","Aurora County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46003",,,"Aurora County, South Dakota",64083,292,62,36,34,36,12,22,3,20,28,39,"Aurora County, South Dakota",4497,70,38,18,18,30,11,17,3,21,16,25
"G4600050","2015-2019","SD",,,"South Dakota","46","Beadle County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46005",,,"Beadle County, South Dakota",52313,2589,342,225,524,279,340,127,167,115,282,188,"Beadle County, South Dakota",3297,294,152,140,174,127,150,75,107,79,120,81
"G4600070","2015-2019","SD",,,"South Dakota","46","Bennett County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46007",,,"Bennett County, South Dakota",47500,389,83,21,45,28,39,8,10,10,61,84,"Bennett County, South Dakota",6217,64,41,18,23,22,23,8,10,14,28,36
"G4600090","2015-2019","SD",,,"South Dakota","46","Bon Homme County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46009",,,"Bon Homme County, South Dakota",54737,672,90,127,72,78,37,25,32,38,75,98,"Bon Homme County, South Dakota",5262,95,40,43,31,41,20,22,26,17,44,38
"G4600110","2015-2019","SD",,,"South Dakota","46","Brookings County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46011",,,"Brookings County, South Dakota",58136,5268,106,702,735,755,313,442,310,267,1314,324,"Brookings County, South Dakota",2545,351,55,182,191,170,131,137,143,130,229,112
"G4600130","2015-2019","SD",,,"South Dakota","46","Brown County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46013",,,"Brown County, South Dakota",58216,5870,372,794,961,846,546,492,296,358,879,326,"Brown County, South Dakota",3226,407,125,267,223,209,181,177,132,172,200,115
"G4600150","2015-2019","SD",,,"South Dakota","46","Brule County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46015",,,"Brule County, South Dakota",57196,855,100,175,117,57,53,58,13,11,59,212,"Brule County, South Dakota",7876,119,53,77,50,34,36,43,11,12,31,68
"G4600170","2015-2019","SD",,,"South Dakota","46","Buffalo County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46017",,,"Buffalo County, South Dakota",34808,303,42,51,22,23,25,28,5,12,31,64,"Buffalo County, South Dakota",5687,39,16,21,12,13,13,15,7,9,17,24
"G4600190","2015-2019","SD",,,"South Dakota","46","Butte County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46019",,,"Butte County, South Dakota",46508,953,24,12,105,91,156,120,118,49,134,144,"Butte County, South Dakota",4265,201,28,20,71,74,87,103,79,45,84,65
"G4600210","2015-2019","SD",,,"South Dakota","46","Campbell County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46021",,,"Campbell County, South Dakota",54449,91,15,9,11,5,0,0,0,10,13,28,"Campbell County, South Dakota",4690,33,15,9,10,7,10,10,10,12,13,18
"G4600230","2015-2019","SD",,,"South Dakota","46","Charles Mix County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46023",,,"Charles Mix County, South Dakota",50481,922,117,139,110,95,45,82,27,56,124,127,"Charles Mix County, South Dakota",3914,91,37,36,36,34,19,31,18,34,41,38
"G4600250","2015-2019","SD",,,"South Dakota","46","Clark County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46025",,,"Clark County, South Dakota",48980,319,32,55,37,28,26,6,12,21,52,50,"Clark County, South Dakota",4184,58,25,19,24,18,20,7,13,17,28,24
"G4600270","2015-2019","SD",,,"South Dakota","46","Clay County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46027",,,"Clay County, South Dakota",50724,2422,45,141,242,366,188,141,80,263,806,150,"Clay County, South Dakota",10473,272,36,90,79,150,89,90,53,144,217,55
"G4600290","2015-2019","SD",,,"South Dakota","46","Codington County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46029",,,"Codington County, South Dakota",56376,4194,135,490,447,565,352,339,214,125,1153,374,"Codington County, South Dakota",3931,341,70,173,129,162,131,148,85,58,280,123
"G4600310","2015-2019","SD",,,"South Dakota","46","Corson County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46031",,,"Corson County, South Dakota",35759,552,53,76,82,21,24,23,37,30,77,129,"Corson County, South Dakota",3266,34,18,22,19,13,11,11,14,13,19,26
"G4600330","2015-2019","SD",,,"South Dakota","46","Custer County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46033",,,"Custer County, South Dakota",58522,620,49,15,93,92,31,24,38,56,124,98,"Custer County, South Dakota",6143,151,46,18,63,54,27,20,33,43,81,56
"G4600350","2015-2019","SD",,,"South Dakota","46","Davison County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46035",,,"Davison County, South Dakota",50570,3490,227,312,593,559,205,252,255,268,566,253,"Davison County, South Dakota",2921,368,137,128,203,163,100,106,121,164,180,116
"G4600370","2015-2019","SD",,,"South Dakota","46","Day County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46037",,,"Day County, South Dakota",46679,636,37,69,62,132,37,17,69,20,121,72,"Day County, South Dakota",3488,97,20,33,28,56,23,14,44,19,49,31
"G4600390","2015-2019","SD",,,"South Dakota","46","Deuel County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46039",,,"Deuel County, South Dakota",65437,377,41,55,36,48,49,8,6,10,27,97,"Deuel County, South Dakota",6263,84,32,29,24,22,47,7,6,11,16,54
"G4600410","2015-2019","SD",,,"South Dakota","46","Dewey County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46041",,,"Dewey County, South Dakota",47475,643,54,100,122,75,45,26,24,33,72,92,"Dewey County, South Dakota",2498,70,24,28,37,26,22,13,16,17,24,24
"G4600430","2015-2019","SD",,,"South Dakota","46","Douglas County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46043",,,"Douglas County, South Dakota",58684,246,36,6,9,54,20,0,14,10,46,51,"Douglas County, South Dakota",6643,56,23,6,10,32,17,10,15,10,23,24
"G4600450","2015-2019","SD",,,"South Dakota","46","Edmunds County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46045",,,"Edmunds County, South Dakota",71324,278,9,51,44,37,15,24,2,30,6,60,"Edmunds County, South Dakota",9260,73,8,34,29,23,17,24,4,30,5,32
"G4600470","2015-2019","SD",,,"South Dakota","46","Fall River County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46047",,,"Fall River County, South Dakota",50588,655,94,79,87,3,83,22,12,86,114,75,"Fall River County, South Dakota",5985,169,88,48,63,6,60,25,18,60,58,43
"G4600490","2015-2019","SD",,,"South Dakota","46","Faulk County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46049",,,"Faulk County, South Dakota",55096,176,6,4,31,4,1,35,0,0,10,85,"Faulk County, South Dakota",8806,52,8,4,21,8,3,36,10,10,10,31
"G4600510","2015-2019","SD",,,"South Dakota","46","Grant County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46051",,,"Grant County, South Dakota",58158,606,51,42,34,167,18,10,15,13,152,104,"Grant County, South Dakota",6714,173,54,41,28,102,21,16,23,19,80,56
"G4600530","2015-2019","SD",,,"South Dakota","46","Gregory County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46053",,,"Gregory County, South Dakota",43438,522,28,65,68,44,50,25,20,13,73,136,"Gregory County, South Dakota",4923,59,19,31,24,21,20,18,12,10,31,44
"G4600550","2015-2019","SD",,,"South Dakota","46","Haakon County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46055",,,"Haakon County, South Dakota",42250,188,21,10,11,22,24,6,2,9,19,64,"Haakon County, South Dakota",5526,51,15,15,12,38,21,9,4,13,20,25
"G4600570","2015-2019","SD",,,"South Dakota","46","Hamlin County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46057",,,"Hamlin County, South Dakota",67105,439,62,83,75,40,11,8,11,7,34,108,"Hamlin County, South Dakota",4749,80,32,46,34,20,11,6,13,8,23,44
"G4600590","2015-2019","SD",,,"South Dakota","46","Hand County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46059",,,"Hand County, South Dakota",54155,478,77,12,18,61,96,13,29,16,18,138,"Hand County, South Dakota",2196,76,37,11,14,38,40,10,18,16,16,52
"G4600610","2015-2019","SD",,,"South Dakota","46","Hanson County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46061",,,"Hanson County, South Dakota",64696,126,6,17,21,12,11,7,0,0,18,34,"Hanson County, South Dakota",4248,35,6,14,10,13,12,7,10,10,11,18
"G4600630","2015-2019","SD",,,"South Dakota","46","Harding County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46063",,,"Harding County, South Dakota",59655,175,35,14,8,20,7,0,0,0,0,91,"Harding County, South Dakota",3699,43,19,8,10,18,7,10,10,10,10,32
"G4600650","2015-2019","SD",,,"South Dakota","46","Hughes County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46065",,,"Hughes County, South Dakota",64783,2331,82,301,428,483,126,251,22,122,346,170,"Hughes County, South Dakota",3758,301,45,115,126,179,82,120,27,97,131,99
"G4600670","2015-2019","SD",,,"South Dakota","46","Hutchinson County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46067",,,"Hutchinson County, South Dakota",57089,661,65,91,66,84,45,21,12,37,105,135,"Hutchinson County, South Dakota",3765,91,28,38,31,34,27,18,11,22,37,47
"G4600690","2015-2019","SD",,,"South Dakota","46","Hyde County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46069",,,"Hyde County, South Dakota",57788,149,30,24,30,12,6,14,0,2,15,16,"Hyde County, South Dakota",8017,42,20,26,18,18,10,12,10,3,13,12
"G4600710","2015-2019","SD",,,"South Dakota","46","Jackson County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46071",,,"Jackson County, South Dakota",33295,358,49,31,72,35,29,4,9,22,50,57,"Jackson County, South Dakota",7834,58,30,20,31,24,18,6,11,19,22,28
"G4600730","2015-2019","SD",,,"South Dakota","46","Jerauld County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46073",,,"Jerauld County, South Dakota",49632,252,28,25,56,5,8,4,0,5,13,108,"Jerauld County, South Dakota",5210,65,22,17,31,5,9,5,10,6,15,59
"G4600750","2015-2019","SD",,,"South Dakota","46","Jones County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46075",,,"Jones County, South Dakota",46149,102,20,7,4,13,5,10,0,0,15,28,"Jones County, South Dakota",3639,41,23,12,6,16,7,14,10,10,14,20
"G4600770","2015-2019","SD",,,"South Dakota","46","Kingsbury County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46077",,,"Kingsbury County, South Dakota",61699,467,41,59,67,57,18,23,0,32,71,99,"Kingsbury County, South Dakota",3077,84,25,28,32,26,18,14,10,26,43,31
"G4600790","2015-2019","SD",,,"South Dakota","46","Lake County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46079",,,"Lake County, South Dakota",61846,1196,173,153,143,85,19,166,108,43,183,123,"Lake County, South Dakota",4065,188,88,78,77,65,17,77,55,50,91,65
"G4600810","2015-2019","SD",,,"South Dakota","46","Lawrence County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46081",,,"Lawrence County, South Dakota",52641,3901,139,542,478,442,588,228,186,280,792,226,"Lawrence County, South Dakota",2837,404,103,197,159,133,158,80,87,132,199,102
"G4600830","2015-2019","SD",,,"South Dakota","46","Lincoln County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46083",,,"Lincoln County, South Dakota",82473,4596,235,569,708,561,604,490,279,258,622,270,"Lincoln County, South Dakota",2951,381,129,161,174,166,162,181,134,88,217,118
"G4600850","2015-2019","SD",,,"South Dakota","46","Lyman County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46085",,,"Lyman County, South Dakota",53862,458,85,69,41,63,35,9,6,17,41,92,"Lyman County, South Dakota",3630,63,30,27,22,23,17,8,9,12,18,38
"G4600870","2015-2019","SD",,,"South Dakota","46","McCook County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46087",,,"McCook County, South Dakota",61507,536,60,88,72,52,51,2,25,15,68,103,"McCook County, South Dakota",3527,113,36,54,41,39,32,3,21,23,37,37
"G4600890","2015-2019","SD",,,"South Dakota","46","McPherson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46089",,,"McPherson County, South Dakota",44574,236,0,21,22,34,45,18,12,0,33,51,"McPherson County, South Dakota",12211,66,10,19,17,23,38,13,18,10,25,21
"G4600910","2015-2019","SD",,,"South Dakota","46","Marshall County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46091",,,"Marshall County, South Dakota",63723,491,54,85,97,83,9,30,14,29,24,66,"Marshall County, South Dakota",3946,83,31,43,41,42,9,23,11,21,16,38
"G4600930","2015-2019","SD",,,"South Dakota","46","Meade County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46093",,,"Meade County, South Dakota",60578,2828,116,227,355,488,461,302,81,376,169,253,"Meade County, South Dakota",4538,310,60,114,130,174,170,144,58,181,100,124
"G4600950","2015-2019","SD",,,"South Dakota","46","Mellette County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46095",,,"Mellette County, South Dakota",30650,202,10,11,15,40,6,7,4,4,43,62,"Mellette County, South Dakota",5226,44,12,14,15,26,7,8,5,6,21,29
"G4600970","2015-2019","SD",,,"South Dakota","46","Miner County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46097",,,"Miner County, South Dakota",52910,221,17,34,16,22,0,16,0,2,31,83,"Miner County, South Dakota",5415,59,18,17,16,16,10,18,10,4,22,44
"G4600990","2015-2019","SD",,,"South Dakota","46","Minnehaha County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46099",,,"Minnehaha County, South Dakota",61772,28273,1226,3082,4448,3912,3105,2774,1589,1898,5108,1131,"Minnehaha County, South Dakota",1902,743,250,467,497,417,471,385,338,333,472,254
"G4601010","2015-2019","SD",,,"South Dakota","46","Moody County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46101",,,"Moody County, South Dakota",61538,754,158,122,143,57,38,12,60,42,41,81,"Moody County, South Dakota",4620,113,57,55,58,29,22,11,52,25,20,38
"G4601020","2015-2019","SD",,,"South Dakota","46","Oglala Lakota County","102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46102",,,"Oglala Lakota County, South Dakota",31997,1359,219,152,166,126,71,48,22,152,192,211,"Oglala Lakota County, South Dakota",4514,147,88,72,83,70,55,37,24,79,77,80
"G4601030","2015-2019","SD",,,"South Dakota","46","Pennington County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46103",,,"Pennington County, South Dakota",57039,13822,419,990,1660,2066,1911,1314,1159,1158,2503,642,"Pennington County, South Dakota",1577,632,153,239,282,367,325,254,267,255,301,172
"G4601050","2015-2019","SD",,,"South Dakota","46","Perkins County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46105",,,"Perkins County, South Dakota",57981,352,20,15,38,32,17,38,6,10,29,147,"Perkins County, South Dakota",4484,69,13,10,22,26,13,30,5,7,16,50
"G4601070","2015-2019","SD",,,"South Dakota","46","Potter County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46107",,,"Potter County, South Dakota",54583,208,32,31,7,19,12,11,10,5,6,75,"Potter County, South Dakota",5373,58,17,23,11,16,8,9,8,7,7,36
"G4601090","2015-2019","SD",,,"South Dakota","46","Roberts County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46109",,,"Roberts County, South Dakota",50348,1299,181,172,158,134,109,42,40,116,213,134,"Roberts County, South Dakota",2806,114,42,51,49,43,37,19,22,52,57,47
"G4601110","2015-2019","SD",,,"South Dakota","46","Sanborn County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46111",,,"Sanborn County, South Dakota",56875,270,38,22,33,30,32,5,25,8,2,75,"Sanborn County, South Dakota",3743,50,24,17,18,17,25,7,19,9,3,28
"G4601150","2015-2019","SD",,,"South Dakota","46","Spink County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46115",,,"Spink County, South Dakota",54423,677,46,81,139,89,60,34,10,27,84,107,"Spink County, South Dakota",2442,95,25,31,51,41,29,21,12,18,39,31
"G4601170","2015-2019","SD",,,"South Dakota","46","Stanley County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46117",,,"Stanley County, South Dakota",71382,284,6,24,46,34,0,18,40,38,51,27,"Stanley County, South Dakota",9170,74,10,24,36,37,10,20,30,39,37,21
"G4601190","2015-2019","SD",,,"South Dakota","46","Sully County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46119",,,"Sully County, South Dakota",62153,80,15,6,6,6,0,0,0,3,10,34,"Sully County, South Dakota",6270,26,12,9,6,9,10,10,10,4,8,17
"G4601210","2015-2019","SD",,,"South Dakota","46","Todd County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46121",,,"Todd County, South Dakota",24331,1520,182,152,182,124,23,74,44,105,190,444,"Todd County, South Dakota",3085,121,58,54,54,40,18,40,27,39,56,85
"G4601230","2015-2019","SD",,,"South Dakota","46","Tripp County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46123",,,"Tripp County, South Dakota",57720,560,31,98,54,68,43,13,3,43,120,87,"Tripp County, South Dakota",6489,113,23,55,30,41,34,17,6,46,61,44
"G4601250","2015-2019","SD",,,"South Dakota","46","Turner County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46125",,,"Turner County, South Dakota",59242,759,53,98,86,37,68,34,33,87,91,172,"Turner County, South Dakota",6127,96,27,40,40,18,27,22,17,39,26,39
"G4601270","2015-2019","SD",,,"South Dakota","46","Union County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46127",,,"Union County, South Dakota",70378,2040,192,268,425,178,320,140,44,59,250,164,"Union County, South Dakota",4706,167,106,95,149,78,99,61,38,42,96,73
"G4601290","2015-2019","SD",,,"South Dakota","46","Walworth County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46129",,,"Walworth County, South Dakota",55583,590,22,83,112,79,37,38,17,25,107,70,"Walworth County, South Dakota",6927,109,25,69,63,70,24,33,25,27,56,42
"G4601350","2015-2019","SD",,,"South Dakota","46","Yankton County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46135",,,"Yankton County, South Dakota",58342,3289,170,511,466,468,504,122,141,182,476,249,"Yankton County, South Dakota",3235,284,66,152,138,177,185,66,82,83,180,105
"G4601370","2015-2019","SD",,,"South Dakota","46","Ziebach County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US46137",,,"Ziebach County, South Dakota",37400,323,31,29,32,24,30,10,25,24,62,56,"Ziebach County, South Dakota",3552,41,15,14,13,11,14,7,11,17,19,18
"G4700010","2015-2019","TN",,,"Tennessee","47","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47001",,,"Anderson County, Tennessee",50392,9795,423,750,1472,1050,1110,763,585,636,2056,950,"Anderson County, Tennessee",2069,582,125,195,294,244,260,220,206,191,284,244
"G4700030","2015-2019","TN",,,"Tennessee","47","Bedford County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47003",,,"Bedford County, Tennessee",50415,5356,373,464,722,633,667,453,286,447,940,371,"Bedford County, Tennessee",2235,444,151,153,222,196,223,210,157,168,239,136
"G4700050","2015-2019","TN",,,"Tennessee","47","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47005",,,"Benton County, Tennessee",37512,1548,85,178,177,101,125,113,119,76,272,302,"Benton County, Tennessee",2826,234,64,126,94,58,61,64,71,59,108,106
"G4700070","2015-2019","TN",,,"Tennessee","47","Bledsoe County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47007",,,"Bledsoe County, Tennessee",44122,1282,63,99,150,185,44,41,29,48,197,426,"Bledsoe County, Tennessee",3447,215,55,71,84,96,37,23,25,48,87,156
"G4700090","2015-2019","TN",,,"Tennessee","47","Blount County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US47009",,,"Blount County, Tennessee",56667,12429,448,1414,1815,1233,1198,1053,794,853,2389,1232,"Blount County, Tennessee",1802,657,150,301,312,230,236,234,220,191,363,238
